file,chi2,convergence,niter,neval,regPen,prior,regul,mu,gamma,tau,wavemin,wavemax
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-100000.0_tau-0.0001_fov-352_pixSc-2.8.fits,63.99013256825,True,269,734,0.02751127196344,Dirac,hyperbolic,100000,,0.0001,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-100000.0_tau-0.01_fov-352_pixSc-2.8.fits,56.95287800726,True,168,375,0.0045398169755,Dirac,hyperbolic,100000,,0.01,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-8.5-9.0um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-8.5-9.0_regul-hyperbolic_mu-100000.0_tau-1.0_fov-352_pixSc-2.8.fits,1.996441204596,True,123,203,0.01983457555294,Dirac,hyperbolic,100000,,1,8.5,9
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-compactness_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-compactness_mu-1.0_gamma-1.0_fov-352_pixSc-2.8.fits,0.1598844021152,True,250,280,19.09311983596,Dirac,compactness,1,1,,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-compactness_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-compactness_mu-1.0_gamma-50.5_fov-352_pixSc-2.8.fits,0.1298056657945,True,746,840,0.3628863309514,Dirac,compactness,1,50.5,,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-compactness_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-compactness_mu-1.0_gamma-100.0_fov-352_pixSc-2.8.fits,0.129724436581,True,966,1061,0.2827003134416,Dirac,compactness,1,100,,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-hyperbolic_mu-0.0_tau-1e-06_fov-352_pixSc-2.8.fits,0.1295430325314,True,4261,4475,0,Dirac,hyperbolic,0,,1E-06,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-hyperbolic_mu-0.0_tau-0.0001_fov-352_pixSc-2.8.fits,0.1295430325314,True,4261,4475,0,Dirac,hyperbolic,0,,0.0001,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-hyperbolic_mu-0.0_tau-0.01_fov-352_pixSc-2.8.fits,0.1295430325314,True,4261,4475,0,Dirac,hyperbolic,0,,0.01,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-hyperbolic_mu-0.0_tau-1.0_fov-352_pixSc-2.8.fits,0.1295430325314,True,4261,4475,0,Dirac,hyperbolic,0,,1,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-hyperbolic_mu-1.0_tau-1e-06_fov-352_pixSc-2.8.fits,0.130396685314,True,4065,4230,3.375511160521,Dirac,hyperbolic,1,,1E-06,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-hyperbolic_mu-1.0_tau-0.0001_fov-352_pixSc-2.8.fits,0.1304091160614,True,4145,4337,3.320624918091,Dirac,hyperbolic,1,,0.0001,9,9.5
/home/rtc/Documents/rtpav/image_reco/MATISSE_N/MIRA_prior-Dirac_wave-9.0-9.5um-reg-hyperbolic_fov352_pixSc2.8/imageReco_MATISSE_N_prior-Dirac_wave-9.0-9.5_regul-hyperbolic_mu-1.0_tau-0.01_fov-352_pixSc-2.8.fits,0.1303576326209,True,3180,3317,2.225793933722,Dirac,hyperbolic,1,,0.01,9,9.5
